sample_ship	sample_program	sample_stationid	Haul	Region	Detail_Location	Comment	object_date	object_time	object_lat	object_lon	sample_bottomdepth	object_depth_min	object_depth_max	sample	sample_tot_vol	acq_sub_part	object_annotation_hierarchy	object_annotation_category	object_annotation_person_name	Number	sample_id	object_id	object_area	object_major	object_minor	object_area_exc	process_particle_pixel_size_mm
Polarstern	PS78	PS78_035	2	Fram Strait	35	NA	20110628	140900	78.8335	3.997833333	2393.5	50	200	35_n4	40	16	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Cyclopoida>Oithonidae>Oithona>Oithona similis	Oithona similis	Astrid Cornils	2	35_n4_64_150	NA	465.4124294	41.52655367	14.1519774	465.1186441	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	1000	1500	39_n1	135	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Cyclopoida>Oithonidae>Oithona>Oithona similis	Oithona similis	Astrid Cornils	1	39_n1_kl	NA	1002.666667	53.24444444	23.97777778	995.7777778	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	200	500	39_n3	71	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Cyclopoida>Oithonidae>Oithona>Oithona similis	Oithona similis	Astrid Cornils	3	39_n3_gr	NA	1410	55.3	32.5	1410	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	200	500	39_n3	71	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Cyclopoida>Oithonidae>Oithona>Oithona similis	Oithona similis	Astrid Cornils	1	39_n3_kl	NA	1100.057143	60.64	23.01714286	1091.314286	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	50	200	39_n4	35	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Cyclopoida>Oithonidae>Oithona>Oithona similis	Oithona similis	Astrid Cornils	10	39_n4_gr	NA	937.9333333	56.46666667	21.12666667	933.8	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	50	200	39_n4	35	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Cyclopoida>Oithonidae>Oithona>Oithona similis	Oithona similis	Astrid Cornils	23	39_n4_kl	NA	923.0555556	59.08119658	19.83632479	922.2393162	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	0	50	39_n5	13	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Cyclopoida>Oithonidae>Oithona>Oithona similis	Oithona similis	Astrid Cornils	2	39_n5_gr	NA	780	52.8	18.75	779.5	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	0	50	39_n5	13	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Cyclopoida>Oithonidae>Oithona>Oithona similis	Oithona similis	Astrid Cornils	238	39_n5_kl	NA	910.6721828	57.62608353	20.06217494	909.7360126	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	0	50	39_n5	13	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Cyclopoida>Oithonidae>Oithona>Oithona similis	Oithona similis	Astrid Cornils	3	39_n5_kl_150	NA	475.9164927	40.41670146	14.91691023	475.7515658	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	1000	1500	44_n1	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Cyclopoida>Oithonidae>Oithona>Oithona similis	Oithona similis	Astrid Cornils	4	44_n1_kl	NA	942.6153846	57.24615385	21.01538462	940.5384615	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	1000	1500	44_n1	125	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Cyclopoida>Oithonidae>Oithona>Oithona similis	Oithona similis	Astrid Cornils	1	44_n1_kl_150	NA	407.4363636	37.57272727	13.72181818	406.5636364	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	500	1000	44_n2	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Cyclopoida>Oithonidae>Oithona>Oithona similis	Oithona similis	Astrid Cornils	24	44_n2_kl	NA	981.2753623	58.74347826	21.20289855	979.7681159	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	200	500	44_n3	75	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Cyclopoida>Oithonidae>Oithona>Oithona similis	Oithona similis	Astrid Cornils	8	44_n3_gr	NA	1083.402344	61.0578125	22.528125	1080.292969	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	200	500	44_n3	75	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Cyclopoida>Oithonidae>Oithona>Oithona similis	Oithona similis	Astrid Cornils	29	44_n3_kl	NA	1083.402344	61.0578125	22.528125	1080.292969	0.0106
